text,label
ການ​ປ່ຽນ​ແປງນີ້ ເຮັດ​ໃຫ້​ກອງ​ປະ​ຊຸມ​ເທື່ອ​ນີ້​ເປັນຄັ້ງ​ປະ​ຫວັດ​ສາດ—ມັນ​ຄົງ​ເປັນ​ກຸ່ມ​ດຳ​ລົງ​ຖາ​ນະ​ປະ​ໂລ​ຫິດ​ແຫ່ງ​ອາ​ໂຣນ​ທີ່​ໃຫຍ່​​ໂຕທີ່​ສຸດ ທີ່​ເຄີຍ ໄປ​ຮ່ວມ​ກອງປະ​ຊຸມ​ຖາ​ນະ​ປະ​ໂລ​ຫິດ​ສາ​ມັນ ຂອງກອງ​ປະ​ຊຸມ​ໃຫຍ່​ສາ​ມັນ.,Laos
"ກ່ຽວ​ກັບໂອ​ກາດ​ພິ​ເສດນີ້, ຂ້າ​ພະ​ເຈົ້າ​ຂໍ​ກ່າວ​ກັບ​ຊາຍ​ໜຸ່ມ ຂອງ​ຖາ​ນະ​ປະ​ໂລ​ຫິດ​ແຫ່ງ​ອາ​ໂຣນ​ໂດຍ​ສະ​ເພາະ.",Laos
"ໂດຍ​ທີ່​ຂ້າ​ພະ​ເຈົ້າມັກ​ກິ​ລາ​ມາ​ຕະ​ຫລອດ​ຊີ​ວິດ, ຂ້າ​ພະ​ເຈົ້າ​ຊົມ​ເຊີຍ​ຜູ້​ມີ​ຄວາມສາ​ມາດ​ດ້ານ​ການ​ຫລິ້ນກິ​ລາ ຈົນ​ສາ​ມາດ​ຫລິ້ນເຖິງ​ລະ​ດັບ​ສູງ.",Laos
"ກ່ອນ​ຄົນໃດ​ຈະ​ເກັ່ງໃນ​ສິ່ງ​ໃດ​ສິ່ງ​ໜຶ່ງ ແທ້ໆ ທີ່ນອກ​ເໜືອ​ໄປ​ຈາກ​ພອນ​ສະ​ຫວັນ​ແລ້ວ, ຄົນ​ນັ້ນ​ຈະ​ຕ້ອງ​ມີ​ລະ​ບຽບ​ວິ​ໄນ, ເສຍ​ສະ​ລະ, ແລະ ໃຊ້​ເວ​ລາ​ເຝິກ​ຝົນຫລາຍ​ສົມ​ຄວນ.",Laos
ນັກ​ກິ​ລາ​ເຊັ່ນ​ນັ້ນ ສ່ວນ​ຫລາຍ​ຈະ​ໄດ້​ຍິນ​ຄຳ​ເວົ້າ​ທີ່​ຮຸນ​ແຮງ​ຈາກຫົວ​ໜ້າ​ທີມ ແລະ ຈະສະ​ລະ​ສິ່ງ​ທີ່​ເຂົາ​ຕ້ອງ​ການ​ໃນ​ເວ​ລານີ້ ເພື່ອ​ອະ​ນາ​ຄົດ​ທີ່​ດີກວ່າ.,Laos
"ພວກ​ເຮົາ​ກໍ​ຮູ້​ຈັກ​ສະ​ມາ​ຊິກ ແລະ ຜູ້​ດຳ​ລົງ​ຖາ​ນະ​ປະ​ໂລ​ຫິດ​ຂອງ​ສາດ​ສະ​ໜາ​ຈັກ​ບາງ​ຄົນ ຜູ້​ທີ່​ປະ​ສົບ​ກັບ​ຄວາມ​ສຳ​ເລັດ ລະ​ດັບ​ສູງ​ສຸດ​ຂອງ​ການ​ເປັນ​ນັກ​ກິ​ລາ​ມື​ອາ​ຊີບ. ມີ​ຫລາຍ​ຄົນ​ທີ່​ເປັນຕົວ​ຢ່າງ​ທີ່​ດີ,",Laos
ແຕ່​ຂ້າ​ພະ​ເຈົ້າ​ສາ​ມາດ​ກ່າວ​ເຖິງ​ພຽງ​ແຕ່​ຈຳ​ນວນ​ໜ້ອຍ​ໜຶ່ງ​ເທົ່າ​ນັ້ນ ເພາະ​ເວ​ລາ​ຈຳ​ກັດ.,Laos
"ພວກ​ເຈົ້າ​ອາດ​ຮູ້​ຈັກ​ນັກ​ກິ​ລາ​ບາງ​ຄົນ​ເຫລົ່າ​ນີ້: ຫລິ້ນເບດ​ສະ​ບອນ, ແຈຣະມີ ກຸທຼີ ແລະ ບຣາຍສ໌ ຮາບເປີ; ຫລິ້ນ​ບານ​ບ້ວງ, ຈາບາຣີ ພາກເກີ ແລະ ຈິມເມີ ເຟຼເດັດ; ຫລິ້ນເຕະ​ບານ, ຣິຄາໂດ ໂຣຫາສ໌",Laos
"ຂະ​ນະ​ທີ່​ເຂົາ​ເຈົ້າ​​ມີ​ຄວາມ​ສຳ​ເລັດ​ຫລາຍ​ໃນ​ການ​ຫລິ້ນ​ກິ​ລາ​ຂອງ​ເຂົາ​ເຈົ້າ, ນັກ​ກິ​ລາເຫລົ່າ​ນີ້ ຈະ​ເປັນ​ຄົນ​ທຳ​ອິດ ທີ່​ສາ​ລະ​ພາບ​ວ່າ ເຂົາ​ເຈົ້າ​ບໍ່​ໄດ້​ເປັນ​ນັກ​ກິ​ລາ​ທີ່​ດີ​ພ້ອມ ຫລື ເປັນ​ບຸກ​ຄົນທີ່​ດີ​ພ້ອມ.",Laos
ເຂົາ​ເຈົ້າ​ໄດ້ໃຊ້​ຄວາມ​ພະ​ຍາ​ຍາມ​ຢ່າງ​ໜັກ ຈົນ​ສຸດ​ຄວາມ​ສາ​ມາດ ໃນ​ການ​ຫລິ້ນ​ກິ​ລາ—ແລະ ໃນ​ການ​ດຳ​ລົງ​ຊີ​ວິດ​ຕາມ​ພຣະ​ກິດ​ຕິ​ຄຸນ. ເຂົາ​ເຈົ້າ​ລຸກ​ຂຶ້ນ​ໃໝ່ ຖ້າ​ຫາກ​ເຂົາ​ເຈົ້າ​ສະ​ດຸດ​ລົ້ມ ແລະ ເຂົາ​ເຈົ້າພະ​ຍາ​ຍາມ​ອົດ​ທົນ​ຈົນ​ເຖິງ​ທີ່​ສຸດ.,Laos
"ໃນ​ການ​ຫລິ້ນ​ກິ​ລາ​ເປັນ​ທີມ, ຍຸດ​ທະ​ວິ​ທີ​ໄດ້​ຖືກ​ອອກ​ແບບ​ສຳ​ລັບ​ສະ​ຖາ​ນະ​ການໃດ​ໜຶ່ງ​ໂດຍ​ສະ​ເພາະ ຂອງ​ເກມ ແລະ ໄດ້​ຖືກ​ລວມ​ເຂົ້າ​ເປັນ ປຶ້ມຍຸດ​ທະ​ວິ​ທີ. ນັກ​ກິ​ລາ​ຈະ​ຮຽນ​ໜ້າ​ທີ່ມອບ​ໝາຍ​ຂອງ​ຕົນ ສຳ​ລັບ​ແຕ່​ລະ​ຍຸດ​ທະ​ວິ​ທີ.",Laos
"ນັກ​ກິ​ລາ​ທີ່​​ປະ​ສົບ​ຄວາມ​ສຳ​ເລັດ ຈະ​ສຶກ​ສາ​ປຶ້ມຍຸດ​ທະ​ວິ​ທີ​ຢ່າງ​ລະ​ອຽດ ຈົນ​ວ່າ ເມື່ອ​ກ່າວ​ເຖິງ​ຍຸດ​ທະ​ວິ​ທີ​ໃດ, ເຂົາ​ເຈົ້າກໍ​ຮູ້​ຈັກ​ທັນ​ທີ​ວ່າ ເຂົາ​ເຈົ້າ​ຈະ​ໄປ​ໃສ ແລະ ເຮັດ​ຫຍັງ.",Laos
"ໃນ​ການ​ກ່າວ​ປຽບ​ທຽບ​ຕື່ມ​ອີກ, ຫົວ​ໜ້າ​ທີມ​ທີ່​ດີ​ເດັ່ນ ຮູ້​ຈັກ​ຈຸດ​ເດັ່ນ ແລະ ຈຸດ​ອ່ອນ​ຂອງ​ທີມ​ລາວ ເທົ່າໆ​ກັບ​ຝ່າຍ​ກົງ​ກັນ​ຂ້າມ. ເຂົາ​ເຈົ້າ​ໄດ້​ສ້າງ​ແຜນ​ການ​ຫລິ້ນ​ເກມ ທີ່​ຈະ​ຊ່ວຍ​ເຂົາ​ເຈົ້າ​ໃຫ້​ໄດ້​ຮັບໄຊ​ຊະ​ນະ. ພວກ​ເຈົ້າ​ເດ?",Laos
"ພວກ​ເຈົ້າ​ຮູ້​ວ່າ ພວກ​ເຈົ້າ​ຕ້ອງ​ລະ​ວັງກັບການ​ລໍ້​ລວງ​ແບບໃດ, ແລະ ພວກ​ເຈົ້າ​ສາ​ມາດບອກ​ລ່ວງ​ໜ້າ​ໄດ້​ວ່າ ຝ່າຍ​ກົງ​ກັນ​ຂ້າມຈະ​ພະ​ຍາ​ຍາມ​ຢຸດຢັ້ງ ແລະ ເຮັດ​ໃຫ້​ພວກ​ເຈົ້າ​ທໍ້​ຖອຍ​ໃຈ ໃນ​ວິ​ທີ​ໃດ.",Laos
ພວກ​ເຈົ້າ​ເຄີຍໄດ້​ວາງ​ແຜນ ແລະ ໄດ້​ສ້າງ​ປຶ້ມ​ຍຸດ​ທະ​ວິ​ທີ​ດ້ວຍ​ຕົວ​ເອງ​ແລ້ວ​ບໍ ເພື່ອ​ວ່າ​ພວກ​ເຈົ້າ​ຈະ​ຮູ້​ຈັກ​ວິ​ທີ ທີ່​ຈະ​ຕອບ​ຮັບ ເວ​ລາ​ພວກ​ເຈົ້າ​ປະ​ເຊີນກັບ​ຝ່າຍ​ກົງ​ກັນ​ຂ້າມ?,Laos
ເມື່ອ​ພວກ​ເຈົ້າ​ປະ​ເຊີນກັບ​ການ​ລໍ້​ລວງ​ທາງສິນ​ທຳ​ຕ່າງໆ​ນາໆ—ບໍ່​ວ່າ​ຈະ​ເປັນ​ຕອນ​ຢູ່​ກັບ​ໝູ່​ເພື່ອນ ຫລື ຕອນ​ຢູ່​ຄົນ​ດຽວ ຈ້ອງ​ຢູ່​ໜ້າ​ຈໍ—ພວກ​ເຈົ້າ​ຮູ້​ຈັກຍຸດ​ທະ​ວິ​ທີ​ຂອງ​ເກມ​ຂອງ​ພວກ​ເຈົ້າ.,Laos
"ຖ້າ​ຫາກ​ໝູ່​ເພື່ອນ​ຄົນ​ໃດ​ຊວນ​ພວກ​ເຈົ້າ​​ດື່ມ​ຂອງ​ມຶນ​ເມົາ ຫລື ລອງ​ໃຊ້​ຢາ​ເສບ​ຕິດ, ພວກ​ເຈົ້າ​ຮູ້​ຈັກ​ຍຸດ​ທະ​ວິ​ທີ. ພວກ​ເຈົ້າ​ເຄີຍ​ເຝິກ​ຝົນ​ມາ​ແລ້ວ ແລະ ຮູ້​ຈັກ​ວິ​ທີ​ທີ່​ຈະໂຕ້​ຕອບ ລ່ວງ​ໜ້າ​ແລ້ວ.",Laos
ຂ້າ​ພະ​ເຈົ້າ​ໄດ້​ຂໍ​ໃຫ້​ເຈົ້າ​ໜ້າ​ທີ່​ຊັ້ນ​ຜູ້​ໃຫຍ່ສອງ​ສາມ​ຄົນ ແນະ​ນຳຍຸດ​ທະ​ວິ​ທີ​ບາງ​ຢ່າງ ເພື່ອ​ພວກ​ເຈົ້າຈະ​ໄດ້​ຕື່ມ​ມັນ​ໃສ່​ໃນປຶ້ມ​ຍຸດ​ທະ​ວິ​ທີຂອງ​ພວກ​ເຈົ້າ. ຕໍ່​ໄປ​ນີ້​ແມ່ນ​ຄຳ​ແນະ​ນຳ​ທີ່​ດົນ​ໃຈ​ຂອງ​ພວກ​ເພິ່ນ:,Laos
"ຈິມເມີ ເຟຼເດັດ, ຕອນເປັນ​ມັກ​ຄະ​ນາຍົກ ​ທີ່​ພວມຮຽນ​ມັດ​ກາ​ລະ​ວັດ, ກ່າວ​ວ່າ “ຂ້າ​ນ້ອຍ​ໄດ້​ຮຽນເພິ່ງຄວາມ​ຮູ້ ແລະ ສັດ​ທາ​ຂອງ​ຕົວ​ເອງ ເຖິງ​ຄວາມ​ຈິງ​ຂອງ​ພຣະ​ກິດ​ຕິ​ຄຸນ",Laos
ການ​ສະຫຼອງ​ບຸນປີ​ໃໝ່​ລາວ​ປີນີ້​ ແມ່ນຄ້າຍຄືກັບສອງປີທີ່ຜ່ານມາ ທັງ​ພາຍ​ໃນແລະ ຕ່າງ​ປະ​ເທດຍ້ອນ​ບັນ​ຫາ​ການ​ລະ​ບາດ​ຂອງ​ໂຄວິດ-19. ເມື່ອບໍ່ດົນມານີ້​ທາງ​ການ​ລາວ​ແມ່ນໄດ້​ປະ​ກາດ​ໂຈະ​ການ​ສະ​ເຫຼີມ​ສະຫຼອງ​ຕ່າງໆ ເພື່ອຫຼີກ​ລ່ຽງ​ການ​ລະ​ບາດ​ເພີ່ມ​ເຕີມ​ຂອງ​ໄວ​ຣັ​ສ​ນັ້ນ.,Laos
"ສຳລັບຢູ່ປະເທດການາດາ, ໃນນະຄອນຫຼວງ ອັອດຕາວາ, ປະຊາຊົນລາວແມ່ນຈະພາກັນໄປວັດລາວ ແຕ່ປະຊາຊົນບາງຄົນກໍມີຄວາມເປັນຫ່ວງ ກ່ຽວກັບ ໂຄວິດ-19 ເພາະວ່າຈຳນວນຜູ້ຕິດເຊື້ອ ແມ່ນໄດ້ເພີ່ມຂຶ້ນຫຼາຍ.",Laos
"ດັ່ງທີ່ແມ່ຍິງຄົນນຶ່ງໄດ້ກ່າວຕໍ່ພວກເຮົາວ່າ “ຂ້າພະເຈົ້າຈະໄປວັດວັນເສົານີ້ແຕ່ກໍຕ້ອງໄດ້ລະມັດລະ ວັງ, ມັນເປັນຕາຢ້ານຫຼາຍ ມີຄົນຕາຍຫຼາຍຢູ່ອັອດຕາວາ, ຄົນເປັນຫຼາຍທຸກມື້ ໄປວຽກກໍບໍ່ໄດ້ໄປເຮັດຫຼາຍ, ໄປຕະຫຼາດນິ ຂ້າພະເຈົ້າຕ້ອງໄດ້ໄປເທື່ອນຶ່ງຕໍ່ອາ ທິດ.”",Laos
"ສ່ວນຢູ່ ສະຫະລັດ ປະຊາຊົນແມ່ນຈະພາກັນໄປບຸນຢູ່ວັດລາວຕ່າງໆ, ເຊິ່ງປີນີ້ກໍອາດຈະໄດ້ມີການຫົດນໍ້າກັນ ເພາະວ່າອາກາດກໍເລີ່ມຮ້ອນຂຶ້ນແລ້ວ ໂດຍສະ ເພາະ ໃນເຂດນະຄອນຫຼວງວໍຊິງຕັນ.",Laos
ລັດຖະບານລາວແມ່ນເຄັ່ງຄັດຫຼາຍກັບການອອກຄຳສັ່ງຂອງລັດຖະບານ ເຊິ່ງຊາວບ້ານທ່ານນຶ່ງ ຢູ່ບ້ານໜອງບອນໄດ້ກ່າວຕໍ່ພວກເຮົາວ່າ “ງຽບເຫງົາຫຼາຍ ເພາະວ່າທາງການບໍ່ອະນຸຍາດໃຫ້ຫຼິ້ນແບບສາດນໍ້າໃສ່ກັນຕາມຖະໜົນຫົນທາງ,Laos
"ບໍ່ໃຫ້ມີການເຕົ້າໂຮມກັນເປັນຈຳນວນຫຼວງຫຼາຍ, ມີສາລະວັດທະຫານເລາະລາດຕະເວນ ຖ້າເຂົາເຫັນພວກໃດຝ່າຝືນເຂົາກໍຈະຈັບ. ຍ້ອນແນວນັ້ນຈຶ່ງບໍ່ມີໃຜກ້າຫຼິ້ນ.”",Laos
ໃນສອງ​ຄັ້ງ​ທີ່​ຜ່ານ​ມາ ສ​ປ​ປ ລາວ​ໄດ້​ງົດອອກ​ສຽງ​ກ່ຽວ​ກັບ​ສົງ​ຄາມ​ໃນ​ຢູ​ເຄ​ຣນ ຫລັງ​ຈາກ​ຣັດ​ເຊຍ​ເລີ້ມ​ບຸກ​ລຸກ​ປະ​ເທດ​ດັ່ງ​ກ່າວຢ່າງ​ເຕັມ​ສ່ວນນັບ​ແຕ່​ວັນ​ທີ 24 ກຸມ​ພາ​ເປັນ​ຕົ້ນ​ມາ.,Laos
ຄະນະຕຸລາການໄດ້ພິຈາລະນາເປັນເວລາສີ່ຊົ່ວໂມງ ກ່ອນຈະພົບວ່າ ທ້າວແອລ ຊາຟີ ແອລເຊກ ມີຄວາມຜິດ ໃນທຸກຂໍ້ຫາ.,Laos
ທ້າວແອລເຊກ ໄດ້ຢືນເສີຍໂດຍບໍ່ເໜັງຕີງ ແລະບໍ່ສະແດງ ປະຕິກິລິຍາໃດໆ ທີ່ສາມາດມອງເຫັນໄດ້ ຂະນະທີ່ຄຳຕັດສິນຖືກອ່ານຢູ່ນັ້ນ. ບັດນີ້ ລາວປະເຊີນກັບການ​ຖືກໂທດຈຳຄຸກຕະຫຼອດຊີວິດ.,Laos
ແຕ່​ວ່າ ໃນ​ວັ​ທີ 7 ເມ​ສາ​ຜ່ານ​ມານີ້ ສະ​ມັດ​ຊາ​ໃຫຍ່​ອົງ​ການ​ສະ​ຫະ​ປະ​ຊາ​ຊາດໄດ້​ເອົາ​ບາດ​ກ້າ​ວ​ທີ່​ບໍ່​ຄ່ອຍ​ເຫັນ​ກັນດ້ວຍ​ການຈັດ​ໃຫ້​ມີ​ການ​ລົງ​ຄະ​ແນນ​ສຽງຕໍ່​ຍັດ​ຕິທີ່ສັ່ງ​ໃຫ້​ຣັດ​ເຊຍ​ໂຈະ​ການ​ເປັນ​ສະ​ມາ​ຊິກ​ຊົ່ວ​ຄາວ​ຢູ່​ໃນ​ສະ​ພາ​ສິດ​ທິ​ມະ​ນຸດ​ຂອງ​ອົງ​ການ​ສະ​ຫະ​ປະ​ຊ​າ​ຊາດ.,Laos
ການນຕັດສິນວ່າມີຄວາມຜິດ ມີຂຶ້ນແມ່ນກະທັງວ່າ ບໍ່ມີໂຕປະກັນທີ່ລອດຕາຍຄົນໃດ ສາມາດລະບຸໂຕທ້າວແອລເຊກ ໄດ້ວ່າເປັນຜູ້ຈັບກຸມພວກເຂົາ.,Laos
ເຖິງແມ່ນວ່າ ພວກບີໂທສ໌ ໄດ້ມີສຳນຽງທີ່ໂດດເດັ່ນກໍຕາມ ພວກເຂົາກໍໄດ້ພະຍາຍາມປິດບັງໃບໜ້າເຂົາເຈົ້າ ໃນດ້ານຫຼັງຂອງໜ້າກາກ ຢູ່ສະເໝີ ແລະໄດ້ສັ່ງການໃຫ້ພວກໂຕປະກັນຫລີກເວັ້ນການແນມເບິ່ງສາຍຕາ ຫຼືບໍ່ດັ່ງນັ້ນກໍສ່ຽງທີ່ຈະຖືກທຸບຕີ.,Laos
ໃນ​ກ​ານ​ລົງ​ຄະ​ແນນ​ສຽງ​ຄັ້ງ​ທີ 3 ລາວ​ແມ່ນ​ຮວມ​ຢູ່​ໃນ 24 ປະ​ເທດ​ທີ່ບໍ່​ເຫັນ​ດີ​ນຳ​ຍັດ​ຕິດັ່ງ​ກ່າວ ​ຂະ​ນະ​ທີ່ ມີ 93 ປະ​ເທດ​ທີ່​ເຫັນ​ດີ​ນຳ ແລະ 58 ປະ​ເທດບໍ່​ອອກ​ສຽງ​.,Laos
ທ່ານບອກ​ອີກວ່າ ​ການ​ລະ​ເມີດ​ສິດ​ມະ​ນຸດ​ຂອງ​ຣັດ​ເຊຍ​ໃນ​ຢູ​ເຄ​ຣນນັ້ນ ເປັນ​ການ​ຈະ​ແຈ້ງ​ທີ່​ສຸດ ເພາະ​ມີ​ການ​ເກັບ​ກຳ​ຫລັກ​ຖານ​ມາ​ຈາ​ກ​ຫລາຍ​ແຫລ່ງ​ ແລະ​ມີ​ພາບ​ທີ່​ຖ່າຍ​ຈາກ​ດາວ​ທຽມ​ໃນ​ມື້​ທີ່​ເກີດ​ເຫດປະ​ກອບ​ໄປ​ນ້ຳ​ດ້ວຍ.,Laos
ແຕ່ເນື່ອງ​ຈາກ​ການ​ເສບ​ຂ່າວ​ຂອງ​ຄົນ​ລາວ ແລະ​ການ​ນຳ​ບາງ​ຄົນ ແມ່ນບໍ່​ໄດ້ມາ​ຈາກ​ຫລາຍ​ແຫລ່ງ ທີ່​ໜ້າ​ເຊື່ອ​ຖື​ໄດ້​ຈຶ່ງ​ສະ​ຫລຸບ​ວ່າຢູ​ເຄ​ຣນ​ເປັນ​ຜູ້​ເສກ​ສັນ​ປັ້ນ​ເລື້ອງຂຶ້ນ​ມາ ຊຶ່ງທ່ານ​ອະ​ທິ​ບາຍ​ວ່າ:,Laos
ທ່ານບອກວ່າ​ມັນເປັນ​ໄປ​ບໍ່​ໄດ້​ທີ່​ລັດ​ຖະ​ບານ​ຢູ​ເຄ​ຣນ​ຈະ​ເອົາ​ສົບ​ຂອງ​ປະ​ຊາ​ຊົນ​ຂອງ​ຕົນ​ເອງ​ມາ​ຮວມ​ກັນແລ້ວ​ສ້າງວີ​ດິ​ໂອ ແລະ​ພາບ​ຂຶ້ນ​ມາ​ ເພື່ອ​ຈະ​ໃສ່​ຮ້າຍ​ປ້າຍ​ສີ​ຢູ​ເຄ​ຣນໄດ້.,Laos
ລັດຖະບານລາວໃຫ້ບູລິມະສິດເປັນອັນດັບນຶ່ງໃນການຈັດສັນງົບປະມານເພື່ອການປ້ອງກັນປະເທດ ແລະ ການຮັກສາຄວາມສະຫງົບພາຍໃນ ສ່ວນດ້ານການສຶກສາ ແລະ ສາທາລະນະສຸກເປັນບູລິມະສິດອັນດັບຮອງ.,Laos
ເຈົ້າໜ້າທີ່ຂັ້ນສູງໃນກະຊວງແຜນການ ແລະ ການລົງທຶນເປີດເຜີຍວ່າລັດຖະບານ ລາວ ໄດ້ກຳນົດໃຫ້ງົບປະມານເພື່ອການປ້ອງກັນຊາດ ແລະ ການປ້ອງກັນຄວາມສະຫງົບພາຍໃນເປັນພາກສ່ວນງົບປະມານທີ່ປິດລັບ,Laos
ບໍ່ຕ້ອງສະແດງລາຍລະອຽດການໃຊ່ຈ່າຍງົບປະມານຕໍ່ສະພາແຫ່ງຊາດນັບແຕ່ປີ 2015 ເປັນຕົ້ນມາແລ້ວ ເນື່ອງ,Laos
ຈາກວ່າການປ້ອງກັນຊາດ ແລະ ການປ້ອງກັນຄວາມສະຫງົບດັ່ງກ່າວຖືເປັນວຽກງານສຳຄັນທີ່ສຸດຕໍ່ສະຖຽນລະພາບທາງການເມືອງ,Laos
ຄວາມໝັ້ນຄົງແຫ່ງຊາດຈຶ່ງຕ້ອງມີການປິດລັບດ້ວຍການບໍ່ສະແດງລາຍງານຢ່າງເປີດເຜີຍຕໍ່ໜ່ວຍງານໃດ ນອກຈາກການສະແດງລາຍງານຢ່າງປິດລັບຕໍ່ພັກ-ລັດ,Laos
ສະພາແຫ່ງຊາດລາວເທົ່ານັ້ນ ພ້ອມກັນນີ້ການຈັດສັນງົບປະມານໃຫ້ກະຊວງປ້ອງກັນຊາດ (ປກຊ) ແລະ ກະຊວງປ້ອງກັນຄວາມສະຫງົບ(ປກສ) ກໍ່ຖືກຍັງເປັນບູລິມະສິດອັນດັບນຶ່ງຂອງລັດຖະບານອີກດ້ວຍ ດັ່ງທີ່ເຈົ້າໜ້າທີ່ຂັ້ນສູງຂອງລາວໄດ້ໃຫ້ການຢືນຢັນວ່າ,Laos
ທະນາດ້ານການສຶກສາ ແລະ ບໍລິການດ້ານສາທາລະນະສຸກ ຄິດເປັນສັດສ່ວນເກີນກວ່າ 2 ເທົ່າຕົວໃນຕະ ຫຼອດ 5 ປີທີ່ຜ່ານມາ.,Laos
ກ່ອນໜ້ານີ້ສະພາແຫ່ງຊາດລາວກໍໄດ້ຮັບຮອງກົດໝາຍວ່າດ້ວຍຊາຍແດນແຫ່ງຊາດ ເມື່ອເດືອນພະຈິກ 2021 ແນໃສ່ການເພີ່ມປະສິດທິພາບການປາບປາມອາຊະຍາກຳທຸກຮູບແບບຢູ່ຊາຍແດນລາວກັບເພື່ອນບ້ານ ລວມເຖິງການພັດທະນາເສດຖະກິດການຄ້າ,Laos
ການລົງທຶນທີ່ປາສະຈາກບັນຫາອາຊະຍາກຳໃຫ້ໄດ້ຢ່າງແທ້ຈິງ ທັງນີ້ແກັ່ງອາຊະຍາກຳ ຈີນ ຖືເປັນແກັ່ງອາຊະຍາກອນທີ່ຖືກຈັບກຸມໃນລາວຫຼາຍທີ່ສຸດນັບແຕ່ປີ 2018 ເປັນຕົ້ນມາໂດຍຜະ ແນກປ້ອງກັນຄວາມສະຫງົບແຂວງບໍ່ແກ້ວ,Laos
"ຫຼວງນໍ້າທາ ໄດ້ສົ່ງຕົວຊາວ ຈີນ ໃຫ້ກັບຕຳຫຼວດຈີນທີ່ແຂວງຢຸ່ນໜານຫຼາຍກວ່າ 1,000 ຄົນທີ່ພົວພັນກັບແກັ່ງຄ້າຢາເສບຕິດ-ຄ້າມະນຸດ",Laos
ແກັ່ງການພະນັນອອນໄລນ໌ ແລະ ຟອກເງິນຂ້າມຊາດ ຊຶ່ງເຮັດໃຫ້ລັດຖະບານ ລາວ ຕ້ອງນຳໃຊ້ງົບປະມານເຂົ້າໃນການປ້ອງກັນຊາດ ແລະ ປ້ອງກັນຄວາມສະຫງົບດັ່ງກ່າວນີ້ຫຼາຍກວ່າງົບປະມານທີ່ນຳໃຊ້ເພື່ອພັດ,Laos
ເຈົ້າໜ້າທີ່ຂັ້ນສູງໃນກົມການຄ້າ ກະຊວງອຸດສາຫະກໍາ ແລະການຄ້າເປີດເຜີຍວ່າ ນາຍົກລັດຖະມົນຕີໄດ້ມີຄໍາສັ່ງແຕ່ງຕັ້ງຄະນະຊີ້ນໍາວຽກງານການຄຸ້ມຄອງລາຄາສິນຄ້າໃນທົ່ວປະເທດລາວເມື່ອບໍ່ດົນມານີ້ ພາຍໃຕ້ເປົ້າໝາຍເພື່ອໃຫ້ດໍາເນີນການກວດກາ,Laos
"ຄວບຄຸມບໍ່ໃຫ້ເກີດການສວຍໂອກາດປັບລາຄາສິນຄ້າຂຶ້ນຕາມໃຈຕົນເອງ ຂອງບັນດາຜູ້ປະກອບກິດຈະການການຄ້າດ້ວຍ 8 ດ້ານດ້ວຍກັນຄື ອຸດສາຫະກໍາ-ຫັດຖະກໍາ, ກະສິກໍາ-ປ່າໄມ້, ສາທາລະນະສຸກ",Laos
ທ່ານ ​ຄໍ​າແພງ ໄຊ​ສົມ​ແພງ ລັດ​ຖະ​ມົນ​ຕີ​ກະ​ຊວງ​ອຸດ​ສາ​ຫະ​ກໍ​າ ແລະ ການ​ຄ້າ (ອ​ຄ) ໄດ້​ຖະ​ແຫຼງ​ຕໍ່​ສື່ມວນ​ຊົນ​ເມື່ອ​ວັນ​ທີ 10 ພຶດ​ສະ​ພາ 2022 ທີ່​ກະ​ຊວງ ອ​ຄ ໃຫ້​ຮູ້​ວ່າ:,Laos
ນໍ້າມັນແພງ! ນໍ້າມັນຂາດປໍ້າ ເກີດຈາກຫຼາຍປັດໄຈ ແຕ່ລັດຖະບານເຮັດທຸກວິທີທາງເພື່ອຊ່ວຍເຫຼືອປະຊາຊົນ.,Laos
ເໜັງຕີງຂຶ້ນສູງ. ຕໍ່​ບັນ​ຫາ​ດັ່ງ​ກ່າວ​ນັ້ນ ໄດ້ສົ່ງຜົນກະ​ທົບໂດຍກົງເຮັດໃຫ້ລາຄາຂາຍຍ່ອຍນ້ຳມັນເຊື້ອໄຟພາຍໃນປະເທດເຮົາປັບຂຶ້ນເປັນເງົາຕາມໂຕ ຊຶ່ງການປັບລາຄາໃນຄັ້ງວັນທີ 30 ເມສາ 2022 ທີ່ຜ່ານມາ ແມ່ນມີຄວາມຈຳເປັນເພື່ອເຮັດໃຫ້ລາຄາປັບປ່ຽນທັນຕາມສະພາບການ.,Laos
ແຕ່ດ້ວຍປັດໄຈພາຍນອກ ຄຽງຄູ່ກັບບັນຫາ​ອັດ​ຕາ​ແລກ​ປ່ຽນ​ເງິນ​ຕາ​ຕ່າງ​ປະ​ເທດ​ ມີ​ສ່ວນ​ຜິດ​ດ່ຽງສູງລະ​ຫວ່າງ​ທະ​ນາ​ຄານ​ທຸ​ລະ​ກິດ ກັບຮ້ານ​ແລກ​ປ່ຽນ​ເງິນຕາ,Laos
ການ​ປະ​ຕິ​ບັດ​ມາດ​ຕະ​ການຄວບ​ຄຸມ ແລະ ປ້ອງ​ກັນການ​ແຜ່ລະບາດຂອງພະຍາດ COVID-19 ທີ່​​ຕ້ອງເພີ່ມ​ຂັ້ນ​ຕອນ ແລະ ເພີ່ມລາຍ​ຈ່າຍ​​ຂອງ​ຜູ້​ປະ​ກອບ​ການ​,Laos
